value,blockHash,blockNumber,confirmations,contractAddress,cumulativeGasUsed,from,gas,gasPrice,gasUsed,hash,input,logIndex,nonce,timeStamp,to,tokenDecimal,tokenName,tokenSymbol,transactionIndex
23105022600000000000,0xdda19cfec3e1db2ee4d8fb23609f422bcc71f227ead350889af5494408f96ed7,3505256,2687608,0xdcf447711c03e1d7b43dae1b684501058ecb8d17,268699,0x0000000000000000000000000000000000000000,272238,,221846,0xfbccca449e4c01701bdce29d3c7a555b0bc626cf8a4432dd73b3d6b4418a166a,0x20f8e94e0000000000000000000000000000000000000000000000000000000000000001,1,283,2024-05-18 11:01:15,0xd7da5c809ff83a5b798ef26c43dafdce8b5a9595,18,Swamps GOV,GSWP,1
9041095800000000000,0x7e8068367a9cfa0d214386bbd592f48319dd1224fc6a1a24447a6a9db37dc557,3505233,2687631,0xdcf447711c03e1d7b43dae1b684501058ecb8d17,288599,0x0000000000000000000000000000000000000000,289338,,241746,0x1723c33a5f318a6cf7685c197dc4568ba6450faddd13ca9ee6bf80748454d314,0x20f8e94e0000000000000000000000000000000000000000000000000000000000000001,1,282,2024-05-18 11:00:29,0xd7da5c809ff83a5b798ef26c43dafdce8b5a9595,18,Swamps GOV,GSWP,1
5022831000000000000,0x67284b00d1eb0f2fa773beeaafc02e054f70ccf42f5fd1b6643c78d698b2fd20,3505224,2687640,0xdcf447711c03e1d7b43dae1b684501058ecb8d17,288599,0x0000000000000000000000000000000000000000,289338,,241746,0xe7a4d234b2e002bbbec778a77f956bdb71a735eb221339567c25bb7a7021a100,0x20f8e94e0000000000000000000000000000000000000000000000000000000000000001,1,281,2024-05-18 11:00:11,0xd7da5c809ff83a5b798ef26c43dafdce8b5a9595,18,Swamps GOV,GSWP,1
6027397200000000000,0x19d9d0af5f5379923083475905e0951be38d1e6b18206a0bd5e577be8f9b2798,3505219,2687645,0xdcf447711c03e1d7b43dae1b684501058ecb8d17,288599,0x0000000000000000000000000000000000000000,289338,,241746,0xfb30929de53c8adf9b08595c97b918dee21c7f8158636f29b782acdba99ba781,0x20f8e94e0000000000000000000000000000000000000000000000000000000000000001,1,280,2024-05-18 11:00:01,0xd7da5c809ff83a5b798ef26c43dafdce8b5a9595,18,Swamps GOV,GSWP,1
4018264800000000000,0x5c07da97d0cedb2ff4a59160f3378fa4600a5b87d5fc7cb95c8aeb5bf98fc5de,3505213,2687651,0xdcf447711c03e1d7b43dae1b684501058ecb8d17,271172,0x0000000000000000000000000000000000000000,271911,,224319,0xfea843269949dea80d5f46918d5480e0443bef15798678cccfdf02943aa6e3be,0x20f8e94e0000000000000000000000000000000000000000000000000000000000000002,1,279,2024-05-18 10:59:49,0xd7da5c809ff83a5b798ef26c43dafdce8b5a9595,18,Swamps GOV,GSWP,1
27123287400000000000,0xbf61bb5323215652ee12567ddb6cdd7b5de86d92b9b13064a5178197aa27e8c6,3505209,2687655,0xdcf447711c03e1d7b43dae1b684501058ecb8d17,288599,0x0000000000000000000000000000000000000000,289338,,241746,0xfc5a85052027742a2b9ddb9664fd111a0ec5e0613170521025ef41b316c0a94e,0x20f8e94e0000000000000000000000000000000000000000000000000000000000000001,1,278,2024-05-18 10:59:41,0xd7da5c809ff83a5b798ef26c43dafdce8b5a9595,18,Swamps GOV,GSWP,1
28587944919600000000000,0x2a9a8d94f6e1d1c6db6463083ff633e9774d4ab1672fb61d6216e572e00ec13b,3505182,2687682,0xdcf447711c03e1d7b43dae1b684501058ecb8d17,322472,0x0000000000000000000000000000000000000000,323211,,275619,0x24a8686c35869fd99a84dfc48c6eb6bdfb9d653465fbeb4e2818b3c08d2c6223,0x20f8e94e0000000000000000000000000000000000000000000000000000000000000001,1,277,2024-05-18 10:58:47,0xd7da5c809ff83a5b798ef26c43dafdce8b5a9595,18,Swamps GOV,GSWP,1
37168949400000000000,0x99898acee2590a79cdd8fcf7fa52addc2ca3142472ba84771650f41df54d408c,3476724,2716140,0xdcf447711c03e1d7b43dae1b684501058ecb8d17,443950,0x0000000000000000000000000000000000000000,462453,,397097,0x176cf76158938ee4eb914c705d88383107b690c05eff6f135885b6a3324fc930,0x1c75e36900000000000000000000000028330c0a2204e5c78e94f643248b7a75c4ab00bb00000000000000000000000000000000000000000000229ba98c74971481970000000000000000000000000000000000000000000000000000000000000000600000000000000000000000000000000000000000000000000000000000000040000000000000000000000000abdc5347995a885a7dfc39efd3525b9fb6f7b1a70000000000000000000000000000000000000000000000000000000000000006,4,56,2024-05-17 19:10:11,0xd7da5c809ff83a5b798ef26c43dafdce8b5a9595,18,Swamps GOV,GSWP,1
1570136970600000000000,0xeca2925746cf4208f3457f1ea734489551ed29e8b5d4ebcfa118483e36152964,3476687,2716177,0xdcf447711c03e1d7b43dae1b684501058ecb8d17,356247,0x0000000000000000000000000000000000000000,367694,,309394,0xef59badba0dfea9352e2fa70180ca19fb45b4ccd9ee8b3e956122056137b225b,0x549230c900000000000000000000000028330c0a2204e5c78e94f643248b7a75c4ab00bb000000000000000000000000000000000000000000001fc3842bd1f071c0000000000000000000000000000000000000000000000000000000000000000000600000000000000000000000000000000000000000000000000000000000000040000000000000000000000000c3ff47bcd686f1dbddd3e813d575863c9c97c5020000000000000000000000000000000000000000000000000000000000000005,6,54,2024-05-17 19:08:57,0xd7da5c809ff83a5b798ef26c43dafdce8b5a9595,18,Swamps GOV,GSWP,1
250136983800000000000,0xfa50e37cf6653f5c7b6ab3ca2b2f7a85db0e8c54b046f7e92c3c8db826437fc6,3475124,2717740,0xdcf447711c03e1d7b43dae1b684501058ecb8d17,312092,0x0000000000000000000000000000000000000000,312855,,265263,0x93d8258c6f8e9e4d2037d979dc5e484507fab0f03b7d6448b5783ed61917f49e,0xd5232dee000000000000000000000000000000000000000000000000000000000000000b0000000000000000000000000000000000000000000000000000000000f14280,1,22,2024-05-17 18:16:51,0xd7da5c809ff83a5b798ef26c43dafdce8b5a9595,18,Swamps GOV,GSWP,1
192876710400000000000,0x39dbce14f6c114ea660c0af1373347400da17db002da878a0ce2f8c745770c49,3474875,2717989,0xdcf447711c03e1d7b43dae1b684501058ecb8d17,282799,0x0000000000000000000000000000000000000000,293138,,235946,0x5d83d7fababb9d960b69c0f982b1aee19d6da540a89f42c4acfbd54e8bcba331,0x20f8e94e000000000000000000000000000000000000000000000000000000000000000b,1,21,2024-05-17 18:08:33,0xd7da5c809ff83a5b798ef26c43dafdce8b5a9595,18,Swamps GOV,GSWP,1
186849313200000000000,0x62d2b2aa37e27754ff590585f9ca4a9034ff5eb5a6bbb23d8e6996d6b3ea21af,3474683,2718181,0xdcf447711c03e1d7b43dae1b684501058ecb8d17,747954,0x0000000000000000000000000000000000000000,879097,,701113,0xdbeb5feb873f619634afbe59f6e4c06c7b5b82791f11f6b112368acff8eb0192,0x745e46f300000000000000000000000030c52d4885165cafa5ce01a9d23ed44d154792400000000000000000000000000000000000000000000000000001d54de884daf10000000000000000000000000000000000000000000000000001cbeb11f2d6900000000000000000000000000000000000000000000005274470580b2eaca2d80000000000000000000000000000000000000000000000000000000066479cb9000000000000000000000000934d209b19653d8a9fd6f5d054c4149decf1abeb000000000000000000000000063ba27aa795d6e93ff83938c2e3c603518d64fa0000000000000000000000000000000000000000000000000000000000ed4e00,11,20,2024-05-17 18:02:09,0xd7da5c809ff83a5b798ef26c43dafdce8b5a9595,18,Swamps GOV,GSWP,1
682100449800000000000,0x14b657f7a6cdacbc6387ba35c4f0ab56b8e4b2d437b504043c5e2cf1b8e6c28d,3474497,2718367,0xdcf447711c03e1d7b43dae1b684501058ecb8d17,316664,0x0000000000000000000000000000000000000000,317427,,269835,0xecd3261a5f04562ceedb235681db8f50beb3cb5a7bfe6bfe6f05972aa255b892,0xd5232dee000000000000000000000000000000000000000000000000000000000000000c0000000000000000000000000000000000000000000000000000000000f14280,1,17,2024-05-17 17:55:57,0xd7da5c809ff83a5b798ef26c43dafdce8b5a9595,18,Swamps GOV,GSWP,1
355616434800000000000,0x4bb51a475feb8680179816790f18798d23027cbe05ddac5ad0e80cc7f0e19b55,3473818,2719046,0xdcf447711c03e1d7b43dae1b684501058ecb8d17,513058,0x0000000000000000000000000000000000000000,511003,,466217,0x8ca7f9f7bd93955a0ec7cabb51f97fce8b1c947579cdb00e549d44d6b4026e37,0xd1aaef0500000000000000000000000000000000000000000000000031b13d472a6cca000000000000000000000000000000000000000000000000000000000000f14280,1,16,2024-05-17 17:33:19,0xd7da5c809ff83a5b798ef26c43dafdce8b5a9595,18,Swamps GOV,GSWP,1
154703194800000000000,0xe6bf6e968551ef7f0187a9b2a03d3e949c03a89f4e901008f70395d81cea3d9d,3473464,2719400,0xdcf447711c03e1d7b43dae1b684501058ecb8d17,490438,0x0000000000000000000000000000000000000000,514012,,443585,0xf93b8168c27853ad9ead59b47954e871ee8378931dd5ff9afe475ddd841db9b0,0x1c75e36900000000000000000000000028330c0a2204e5c78e94f643248b7a75c4ab00bb00000000000000000000000000000000000000000000015d99be17c6a7f0000000000000000000000000000000000000000000000000000000000000000000600000000000000000000000000000000000000000000000000000000000000040000000000000000000000000063ba27aa795d6e93ff83938c2e3c603518d64fa000000000000000000000000000000000000000000000000000000000000000b,4,11,2024-05-17 17:21:31,0xd7da5c809ff83a5b798ef26c43dafdce8b5a9595,18,Swamps GOV,GSWP,1
15068493000000000000,0x754a1f16f41c00bc3c7a90d3920c7b451e4a448357991096cae86dd70ec77a36,3473310,2719554,0xdcf447711c03e1d7b43dae1b684501058ecb8d17,295170,0x0000000000000000000000000000000000000000,295921,,248329,0x8d57254532ab4cf50a9f64a95586c1947c012f40741a3418110e0a143a946770,0x20f8e94e0000000000000000000000000000000000000000000000000000000000000002,1,464,2024-05-17 17:16:23,0xd7da5c809ff83a5b798ef26c43dafdce8b5a9595,18,Swamps GOV,GSWP,1
12054794400000000000,0xd9ffebdc80ac2a8dd24fb4fddaa3c1081431403cb5ea352019c558b17de26ecf,3473295,2719569,0xdcf447711c03e1d7b43dae1b684501058ecb8d17,286895,0x0000000000000000000000000000000000000000,287646,,240054,0xffee27c784fed3c4ef279780de6d4824bbc6e77f80f551515e268d148a318034,0x20f8e94e0000000000000000000000000000000000000000000000000000000000000002,1,463,2024-05-17 17:15:53,0xd7da5c809ff83a5b798ef26c43dafdce8b5a9595,18,Swamps GOV,GSWP,1
18082191600000000000,0xdd1d213d144fdc3b157a85433a9c875308b160a5d06827d9c4241dc33e559309,3473283,2719581,0xdcf447711c03e1d7b43dae1b684501058ecb8d17,340288,0x0000000000000000000000000000000000000000,368998,,293447,0x75f648fe7577f7309012900d3da213f8ab76e70d60b72e2026a090ae88f11ed0,0xf2e16b3c00000000000000000000000000000000000000000000000000000000000000020000000000000000000000000000000000000000000000077869e2b832847f45,1,462,2024-05-17 17:15:29,0xd7da5c809ff83a5b798ef26c43dafdce8b5a9595,18,Swamps GOV,GSWP,1
5022831000000000000,0x34a0ce835f28d74b484700d9437357ec8b6dd4f0d224cfc0e41d6eef19114337,3473265,2719599,0xdcf447711c03e1d7b43dae1b684501058ecb8d17,761634,0x0000000000000000000000000000000000000000,896468,,714793,0x54bcfa0a90ec3eaf4ce4454c395b45eb1fde97520917e63860e1f2f409e75c70,0x745e46f300000000000000000000000030c52d4885165cafa5ce01a9d23ed44d154792400000000000000000000000000000000000000000000000000001ce8d7ae843240000000000000000000000000000000000000000000000000001c54d35e39df500000000000000000000000000000000000000000000050b69934d929970897c00000000000000000000000000000000000000000000000000000000664791ab000000000000000000000000934d209b19653d8a9fd6f5d054c4149decf1abeb000000000000000000000000063ba27aa795d6e93ff83938c2e3c603518d64fa0000000000000000000000000000000000000000000000000000000000ed4e00,11,8,2024-05-17 17:14:53,0xd7da5c809ff83a5b798ef26c43dafdce8b5a9595,18,Swamps GOV,GSWP,1
13059360600000000000,0x51d453b050504ded2e9a3ec99e8350345b8f9f94db638b39a577e0417ae52e68,3473260,2719604,0xdcf447711c03e1d7b43dae1b684501058ecb8d17,402457,0x0000000000000000000000000000000000000000,446709,,355616,0x063f3e38d7c543dd4a80fa5b585a937036bb0c13dfc2840ff3d6f4dbec99eb2d,0xf2e16b3c000000000000000000000000000000000000000000000000000000000000000c0000000000000000000000000000000000000000000000004e5debfe8c44a700,1,461,2024-05-17 17:14:43,0xd7da5c809ff83a5b798ef26c43dafdce8b5a9595,18,Swamps GOV,GSWP,1
44200912800000000000,0x521ca70ed90ba1f94e4e8cdd6805fe561501631b609e186fe566820ec01cea5a,3473247,2719617,0xdcf447711c03e1d7b43dae1b684501058ecb8d17,340288,0x0000000000000000000000000000000000000000,368998,,293447,0xc6a659e752f2919f6431f55b24252e15d0092107090993795ed08ab3ec7faf57,0xf2e16b3c00000000000000000000000000000000000000000000000000000000000000020000000000000000000000000000000000000000000000077a7f0befc9e540b6,1,460,2024-05-17 17:14:17,0xd7da5c809ff83a5b798ef26c43dafdce8b5a9595,18,Swamps GOV,GSWP,1
11050228200000000000,0x4c763777802d2b33519a431d9e53e9e53707b03f66c789914cfa4bcac56f4c67,3473203,2719661,0xdcf447711c03e1d7b43dae1b684501058ecb8d17,418405,0x0000000000000000000000000000000000000000,466645,,371564,0x76ddc3a7f6b9264f617119df23ac7238d3e219309c9dd0b13cc1fdf0c7fc5b86,0xf2e16b3c000000000000000000000000000000000000000000000000000000000000000b00000000000000000000000000000000000000000000061c8f1b71efa8398c6d,1,459,2024-05-17 17:12:49,0xd7da5c809ff83a5b798ef26c43dafdce8b5a9595,18,Swamps GOV,GSWP,1
12054794400000000000,0x84b894aae3e1bbdd08b0a8eccb6cd502ea57dfce11afc0ad5bfe86123bbfe0e3,3473192,2719672,0xdcf447711c03e1d7b43dae1b684501058ecb8d17,404706,0x0000000000000000000000000000000000000000,449521,,357865,0x461dd7479135fb6954a0b390444249ae13c611a959f7ce984855302bcccbd538,0xf2e16b3c0000000000000000000000000000000000000000000000000000000000000002000000000000000000000000000000000000000000000000150fdc3613857c62,1,458,2024-05-17 17:12:27,0xd7da5c809ff83a5b798ef26c43dafdce8b5a9595,18,Swamps GOV,GSWP,1
107488583400000000000,0x98d8d61742833ed09b3780b78c54aef3c95fd6514c26aeab13d7b3ecc0ab2f44,3473180,2719684,0xdcf447711c03e1d7b43dae1b684501058ecb8d17,418405,0x0000000000000000000000000000000000000000,466645,,371564,0xfb734985469a3ed09912ff32ab23ee790038fd3cd82dd6f37c97aea64e7e86c1,0xf2e16b3c000000000000000000000000000000000000000000000000000000000000000c0000000000000000000000000000000000000000000005fd848c40f8676c90f3,1,457,2024-05-17 17:12:03,0xd7da5c809ff83a5b798ef26c43dafdce8b5a9595,18,Swamps GOV,GSWP,1
985479442200000000000,0xbdfff493f25b5e5e6297aa85ed0e47a61cb5f200dfd352e53c1a9b7adf717079,3473073,2719791,0xdcf447711c03e1d7b43dae1b684501058ecb8d17,759042,0x0000000000000000000000000000000000000000,893211,,712189,0x946f9e30b12c37b1b74154ef13f7d06f232789baf44f3dd9136989682caa4ae2,0xee9eb0a50000000000000000000000004056241b699b6e4192896cc3a67d635cd51dfece00000000000000000000000030c52d4885165cafa5ce01a9d23ed44d15479240000000000000000000000000000000000000000000001969368974c05b0000000000000000000000000000000000000000000000000000000023041abf7b500f000000000000000000000000000000000000000000001948afdd3fb008a000000000000000000000000000000000000000000000000000000022d748b1b96a890000000000000000000000000000000000000000000000000000000066478ff70000000000000000000000008d0755c830f466c1a19c5705bd603c38c0a18e6e000000000000000000000000ab93c9aa945e4d763359ed8127fae208b33799af000000000000000000000000000000000000000000000000000000000076a700,10,3,2024-05-17 17:08:29,0xd7da5c809ff83a5b798ef26c43dafdce8b5a9595,18,Swamps GOV,GSWP,1
15068493000000000000,0x5c82f90a6f04c660ace8fb9b270235c444c862ebd49209e55896e565bfcc9481,3472092,2720772,0xdcf447711c03e1d7b43dae1b684501058ecb8d17,734049,0x0000000000000000000000000000000000000000,861969,,687196,0xe8cf198755de438af3a31eeadcb0eef46f24d207b534fa17f423f810ebed2df5,0xee9eb0a50000000000000000000000004056241b699b6e4192896cc3a67d635cd51dfece00000000000000000000000023d7b03427c3eeb3ebaedcf0a732ee60ad71106d00000000000000000000000000000000000000000000006e43b52510f92ea87d00000000000000000000000000000000000000000000000081d8f2ceab8a32d9000000000000000000000000000000000000000000000068c0527cd01fec53430000000000000000000000000000000000000000000000007b5ae6aabc9016b4000000000000000000000000000000000000000000000000000000006647887b000000000000000000000000ec3c5eca2799d26402c8ea1dcc494290fc2829230000000000000000000000006e1533a5b17b9263a49bc29648a7f2a952d6e2420000000000000000000000000000000000000000000000000000000000000000,7,456,2024-05-17 16:35:47,0xd7da5c809ff83a5b798ef26c43dafdce8b5a9595,18,Swamps GOV,GSWP,1
1232602727400000000000,0x9613a1a8cb2d421cb9b7e753990e64cd5b52c5d016d3c63cc29358b90dc36012,3472077,2720787,0xdcf447711c03e1d7b43dae1b684501058ecb8d17,727125,0x0000000000000000000000000000000000000000,853314,,680272,0xad3c07da22cea171767500efa38a43830dca761b8ba2950434d7d12f9f3b7206,0xee9eb0a50000000000000000000000004056241b699b6e4192896cc3a67d635cd51dfece000000000000000000000000f7ade41d0e6422309a2e0d1338e34c5280e2076b000000000000000000000000000000000000000000000066f546d9701a8baa2c0000000000000000000000000000000000000000000000008ac7230489e80001000000000000000000000000000000000000000000000061cf69b4f74c6b14dd00000000000000000000000000000000000000000000000083d6c7aab63600000000000000000000000000000000000000000000000000000000000066478863000000000000000000000000ec3c5eca2799d26402c8ea1dcc494290fc282923000000000000000000000000ea0eeda3cb36725c4b468c173f3415a126c600150000000000000000000000000000000000000000000000000000000000000000,8,455,2024-05-17 16:35:17,0xd7da5c809ff83a5b798ef26c43dafdce8b5a9595,18,Swamps GOV,GSWP,1
709223737200000000000,0x3fb9c0b3a21c0df126187fdff3ba25c16c39a9e3125b33ce9943e69b47f78dfb,3470850,2722014,0xdcf447711c03e1d7b43dae1b684501058ecb8d17,718737,0x0000000000000000000000000000000000000000,842574,,671896,0x011b9202ba88b222f7f9e6c96ac44134dfea796337178e54c282d1474ac82db0,0xee9eb0a50000000000000000000000004056241b699b6e4192896cc3a67d635cd51dfece00000000000000000000000030c52d4885165cafa5ce01a9d23ed44d15479240000000000000000000000000000000000000000000000a968163f0a57b400000000000000000000000000000000000000000000000000000000c6f3b40b6c00000000000000000000000000000000000000000000000098774738bc822200000000000000000000000000000000000000000000000000000000b30e8870ae0000000000000000000000000000000000000000000000000000000000066477ecf000000000000000000000000a2a2d0f55ae5453a5e8e0690e76e1c668bfa0d18000000000000000000000000ab93c9aa945e4d763359ed8127fae208b33799af0000000000000000000000000000000000000000000000000000000000000000,7,272,2024-05-17 15:54:23,0xd7da5c809ff83a5b798ef26c43dafdce8b5a9595,18,Swamps GOV,GSWP,1
22100456400000000000,0x3ae19d196cae92914a44d4435d68288fa6befb9539fcff8ce9eb6956bd9ee8a8,3470144,2722720,0xdcf447711c03e1d7b43dae1b684501058ecb8d17,328005,0x0000000000000000000000000000000000000000,328764,,281176,0x30e2aa3501c8bbd235caf7f2596506d7b1848d1e30026a1243cc196c3fefee0f,0x2c542ede000000000000000000000000000000000000000000000000000000000000000c00000000000000000000000000000000000000000000000009ee659876bcb300,1,449,2024-05-17 15:30:51,0xd7da5c809ff83a5b798ef26c43dafdce8b5a9595,18,Swamps GOV,GSWP,1
52237442400000000000,0x5656b82fd25095c3c0040ca0ec4229a656605eb1b7c8ae888f83a6f77df21057,3470122,2722742,0xdcf447711c03e1d7b43dae1b684501058ecb8d17,326586,0x0000000000000000000000000000000000000000,351886,,279757,0x5acff5d8a3b125b2979fe8aa038b5ee73a3974d741de9373d8cff3c0b06ef64d,0xf2e16b3c000000000000000000000000000000000000000000000000000000000000000e00000000000000000000000000000000000000000000000009ee65987abcae36,1,448,2024-05-17 15:30:07,0xd7da5c809ff83a5b798ef26c43dafdce8b5a9595,18,Swamps GOV,GSWP,1
79360729800000000000,0x2221f7f44645b786d86cc6d1d880d39c5e2deecd34731878f194f36586f61a27,3470070,2722794,0xdcf447711c03e1d7b43dae1b684501058ecb8d17,671485,0x0000000000000000000000000000000000000000,783523,,624656,0xbdd192825ddc9a14d2f4ff7daabe9559c5598bd37894173742fdeb0ec488ee07,0xee9eb0a500000000000000000000000030c52d4885165cafa5ce01a9d23ed44d15479240000000000000000000000000dcf447711c03e1d7b43dae1b684501058ecb8d1700000000000000000000000000000000000000000000000000014717208e0e9c00000000000000000000000000000000000000000000004d415e5a3138aac625000000000000000000000000000000000000000000000000000136bc5eed5aad000000000000000000000000000000000000000000000049648008e1f5d56f6f00000000000000000000000000000000000000000000000000000000664778b3000000000000000000000000ec3c5eca2799d26402c8ea1dcc494290fc282923000000000000000000000000c3ff47bcd686f1dbddd3e813d575863c9c97c5020000000000000000000000000000000000000000000000000000000000000000,9,447,2024-05-17 15:28:23,0xd7da5c809ff83a5b798ef26c43dafdce8b5a9595,18,Swamps GOV,GSWP,1
57260273400000000000,0x010c8da1f25d329598f0c37e746a69945969d45a6e33851c64e96fcef2f112f7,3469991,2722873,0xdcf447711c03e1d7b43dae1b684501058ecb8d17,283085,0x0000000000000000000000000000000000000000,293448,,236256,0x41b213c7fead7288aace9970fe13545d2bed4707ce8d6cb9e08d666e5c7f9b3e,0x20f8e94e000000000000000000000000000000000000000000000000000000000000000c,1,446,2024-05-17 15:25:45,0xd7da5c809ff83a5b798ef26c43dafdce8b5a9595,18,Swamps GOV,GSWP,1
6027397200000000000,0x78e0a533f4f5e1ddeeab2780900ebef3971ce4e86bd985f06d69edf53441a6ef,3469934,2722930,0xdcf447711c03e1d7b43dae1b684501058ecb8d17,287193,0x0000000000000000000000000000000000000000,287956,,240364,0xb8a357effabc8b6eb5ae47b1053ba6dce889a1240d77e9e6c9f288dd6ee4a652,0x20f8e94e0000000000000000000000000000000000000000000000000000000000000002,1,445,2024-05-17 15:23:51,0xd7da5c809ff83a5b798ef26c43dafdce8b5a9595,18,Swamps GOV,GSWP,1
13059360600000000000,0xa30a54656f70da7600305ebe9ca503d1ca94ec75a316d310ae412af6c2bf7cf7,3469928,2722936,0xdcf447711c03e1d7b43dae1b684501058ecb8d17,283085,0x0000000000000000000000000000000000000000,293448,,236256,0x8e9e637d937937a7c766795981cc5cadfa07c81ac0fb4a89aa71540fc0ebd83a,0x20f8e94e000000000000000000000000000000000000000000000000000000000000000c,1,444,2024-05-17 15:23:39,0xd7da5c809ff83a5b798ef26c43dafdce8b5a9595,18,Swamps GOV,GSWP,1
10993972492800000000000,0xd45b1dd7a5585463982809881a6fbd899bb6a1bb512aeb3dc9e3ec4dd42247fc,3469915,2722949,0xdcf447711c03e1d7b43dae1b684501058ecb8d17,283102,0x0000000000000000000000000000000000000000,293465,,236273,0xee0a2d2e4250f79a29cd93cb09b64fff2d606c2af960a57eb6111dd7bb90b614,0x20f8e94e000000000000000000000000000000000000000000000000000000000000000b,1,443,2024-05-17 15:23:13,0xd7da5c809ff83a5b798ef26c43dafdce8b5a9595,18,Swamps GOV,GSWP,1
8036529600000000000,0xe2a5e109b345f645ce21567d273376b5a7c1b52f4afd526cc7c0d2ff87ae2f2c,3458971,2733893,0xdcf447711c03e1d7b43dae1b684501058ecb8d17,267172,0x0000000000000000000000000000000000000000,277511,,220319,0x57f59d457f88487661acf462cf0bee08dcb50d29de2815808bef502d15d78421,0x20f8e94e0000000000000000000000000000000000000000000000000000000000000009,1,53,2024-05-17 09:18:25,0xd7da5c809ff83a5b798ef26c43dafdce8b5a9595,18,Swamps GOV,GSWP,1
6027397200000000000,0x1172769890cd9785af3f063c2cd69d75cf0e8d327ccc77bf202739e855dd7975,3458963,2733901,0xdcf447711c03e1d7b43dae1b684501058ecb8d17,267172,0x0000000000000000000000000000000000000000,277511,,220319,0xd750066481fc665d1628ea547e44377d51e68d68fa263d6b2c2183066b997255,0x20f8e94e0000000000000000000000000000000000000000000000000000000000000006,1,52,2024-05-17 09:18:09,0xd7da5c809ff83a5b798ef26c43dafdce8b5a9595,18,Swamps GOV,GSWP,1
8162100375000000000000,0x2e0312dae0452f8b28af0379a3508f2d7719d3ea9e45b54129cbc8c43d3f3c41,3458957,2733907,0xdcf447711c03e1d7b43dae1b684501058ecb8d17,282799,0x0000000000000000000000000000000000000000,293138,,235946,0xe7b91f86e920b4f1520976606bb12562324d55b2479fbeaaf23cc8d19ee2933a,0x20f8e94e0000000000000000000000000000000000000000000000000000000000000005,1,51,2024-05-17 09:17:57,0xd7da5c809ff83a5b798ef26c43dafdce8b5a9595,18,Swamps GOV,GSWP,1
13059360600000000000,0xd07b1b80ff589169ccf286cfd43ed82f3931b0b16a487bb93d2a006aae735233,3450832,2742032,0xdcf447711c03e1d7b43dae1b684501058ecb8d17,466153,0x0000000000000000000000000000000000000000,480425,,419312,0xbc854f70276a06c0235c3d1defc37abff262e2c034cdcd6bd79b338e67c05490,0x1c75e36900000000000000000000000028330c0a2204e5c78e94f643248b7a75c4ab00bb0000000000000000000000000000000000000000000003b4ad496106b7f000000000000000000000000000000000000000000000000000000000000000000060000000000000000000000000000000000000000000000000000000000000004000000000000000000000000064de1b1d3685e751ab8a74c8a4c9ec55b7894518000000000000000000000000000000000000000000000000000000000000000b,4,442,2024-05-17 04:47:07,0xd7da5c809ff83a5b798ef26c43dafdce8b5a9595,18,Swamps GOV,GSWP,1
654977162400000000000,0x5fd0eca167c4041f6a8dc9125900c97482bbd0204b9eb23cf6c42aa7166b1079,3450819,2742045,0xdcf447711c03e1d7b43dae1b684501058ecb8d17,423512,0x0000000000000000000000000000000000000000,436696,,376671,0x4b3d82ec95d1d3da8c8a274070f5ab027cd928b1928f5c0c907336dd98103e00,0x1c75e36900000000000000000000000028330c0a2204e5c78e94f643248b7a75c4ab00bb0000000000000000000000000000000000000000000000000de0b6b3a764000000000000000000000000000000000000000000000000000000000000000000600000000000000000000000000000000000000000000000000000000000000040000000000000000000000000c3ff47bcd686f1dbddd3e813d575863c9c97c502000000000000000000000000000000000000000000000000000000000000000c,4,441,2024-05-17 04:46:41,0xd7da5c809ff83a5b798ef26c43dafdce8b5a9595,18,Swamps GOV,GSWP,1
17077625400000000000,0xa126824545546b88bba769750b60e7254efea52f0aee0bf6d3979f62af34d7ed,3450167,2742697,0xdcf447711c03e1d7b43dae1b684501058ecb8d17,685227,0x0000000000000000000000000000000000000000,800957,,638386,0x6f151cdbaf79117ab7812a0abd92096a1c60855000c495f9b6ee32007cb792a5,0xee9eb0a5000000000000000000000000555f5b7ac35f5d83e71041d1f35eca10c10fbc9b00000000000000000000000023d7b03427c3eeb3ebaedcf0a732ee60ad71106d00000000000000000000000000000000000000000000956efee2c0f1cc82a5ed00000000000000000000000000000000000000000000004026045ac161a15fc9000000000000000000000000000000000000000000008df63ef10418e8af50d400000000000000000000000000000000000000000000003cf0ea896ae98c8165000000000000000000000000000000000000000000000000000000006646dd35000000000000000000000000ec3c5eca2799d26402c8ea1dcc494290fc28292300000000000000000000000064de1b1d3685e751ab8a74c8a4c9ec55b78945180000000000000000000000000000000000000000000000000000000000000000,8,440,2024-05-17 04:24:57,0xd7da5c809ff83a5b798ef26c43dafdce8b5a9595,18,Swamps GOV,GSWP,1
491232871800000000000,0xfbb93923b4a2c924b66b91af6a68331599e9a8d087cd27dffa56f7dc4dcf2fb3,3450150,2742714,0xdcf447711c03e1d7b43dae1b684501058ecb8d17,326137,0x0000000000000000000000000000000000000000,331672,,279284,0x5a4a299853c2967f04f12e82d5f5a312200d7bc1ec7fb3e8e83f17478388e864,0x2c542ede00000000000000000000000000000000000000000000000000000000000000020000000000000000000000000000000000000000000000000fc10977f594bf00,1,439,2024-05-17 04:24:23,0xd7da5c809ff83a5b798ef26c43dafdce8b5a9595,18,Swamps GOV,GSWP,1
